order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
7338050095,68204,15-10-2024 03:19,15-10-2024 03:17,-2,2.31,On Time,
9950986048,46130,09-09-2023 08:50,09-09-2023 08:53,3,3.9,On Time,Traffic
5098703807,46866,10-06-2024 02:13,10-06-2024 02:11,-2,4.46,On Time,
6937485392,42361,23-05-2023 22:57,23-05-2023 23:05,8,4.79,Slightly Delayed,Traffic
1266440097,43520,01-01-2024 03:47,01-01-2024 03:42,-5,4.01,On Time,
7415490509,48639,08-07-2023 14:15,08-07-2023 14:14,-1,4.12,On Time,
7284991749,4135,10-12-2023 09:47,10-12-2023 09:46,-1,2.92,On Time,
4645792703,36301,04-12-2023 23:23,04-12-2023 23:18,-5,2.04,On Time,
3174938939,50364,27-03-2023 06:25,27-03-2023 06:25,0,3.76,On Time,
1752712049,67307,31-08-2024 16:13,31-08-2024 16:25,12,4.33,Slightly Delayed,Traffic
8187201830,55955,30-04-2024 04:43,30-04-2024 04:39,-4,4.44,On Time,
6900896329,97185,01-02-2024 02:39,01-02-2024 02:41,2,2.14,On Time,Traffic
3793977529,52853,02-09-2023 19:22,02-09-2023 19:22,0,4.5,On Time,
194459698,66295,15-06-2023 15:59,15-06-2023 15:58,-1,1.01,On Time,
9330447952,8867,30-03-2024 18:40,30-03-2024 18:45,5,3.13,On Time,Traffic
2097372277,42338,25-01-2024 05:00,25-01-2024 04:56,-4,0.71,On Time,
7060954153,21872,01-11-2023 21:12,01-11-2023 21:07,-5,1.89,On Time,
2921310646,45581,08-07-2024 14:42,08-07-2024 14:42,0,4.35,On Time,
3983082555,75005,05-06-2023 06:14,05-06-2023 06:36,22,2.56,Significantly Delayed,Traffic
4867298468,88574,23-04-2024 09:51,23-04-2024 09:55,4,1.6,On Time,Traffic
3402631472,82219,03-05-2024 21:43,03-05-2024 21:43,0,4.47,On Time,
1648146562,49114,14-05-2023 23:26,14-05-2023 23:23,-3,3.06,On Time,
5907766010,85975,07-10-2024 14:22,07-10-2024 14:33,11,4.11,Slightly Delayed,Traffic
9233577456,29353,30-12-2023 04:14,30-12-2023 04:13,-1,4.29,On Time,
4084808075,65980,11-10-2024 17:56,11-10-2024 17:54,-2,0.66,On Time,
7217049550,56744,11-07-2024 09:45,11-07-2024 10:09,24,2.87,Significantly Delayed,Traffic
1831943568,31014,23-05-2024 17:34,23-05-2024 17:39,5,1.86,On Time,Traffic
8707473624,54941,20-12-2023 08:46,20-12-2023 08:43,-3,4.9,On Time,
7075868285,69398,01-03-2024 06:16,01-03-2024 06:20,4,3.48,On Time,Traffic
5164162918,69542,18-11-2023 15:16,18-11-2023 15:15,-1,3.51,On Time,
2175298644,37111,11-05-2024 05:30,11-05-2024 05:28,-2,2.91,On Time,
5882568464,93909,13-04-2023 08:39,13-04-2023 08:37,-2,2.42,On Time,
7847708619,9898,23-10-2023 01:17,23-10-2023 01:18,1,2.54,On Time,Traffic
6366048116,82257,05-08-2024 09:08,05-08-2024 09:06,-2,2.19,On Time,
4926287333,94821,08-08-2023 02:59,08-08-2023 03:00,1,2.68,On Time,Traffic
5532838325,57010,24-07-2024 23:40,24-07-2024 23:37,-3,3.85,On Time,
2567996236,61790,31-10-2023 08:21,31-10-2023 08:20,-1,1,On Time,
2655613624,94896,26-06-2024 13:33,26-06-2024 14:02,29,1.78,Significantly Delayed,Traffic
7706089549,35200,08-10-2023 04:24,08-10-2023 04:24,0,3.96,On Time,
8257370396,11969,24-12-2023 08:26,24-12-2023 08:42,16,1.33,Significantly Delayed,Traffic
8623808984,79827,13-04-2024 05:49,13-04-2024 05:55,6,3.27,Slightly Delayed,Traffic
7579506101,80056,06-04-2023 01:28,06-04-2023 01:25,-3,2.05,On Time,
8861024199,53729,29-11-2023 06:03,29-11-2023 05:59,-4,0.54,On Time,
7666131311,35447,01-05-2023 15:57,01-05-2023 16:02,5,4.09,On Time,Traffic
103589925,83678,17-05-2024 23:42,17-05-2024 23:52,10,1.05,Slightly Delayed,Traffic
7346858138,83804,22-11-2023 16:58,22-11-2023 16:55,-3,1.78,On Time,
4963962664,10652,28-09-2023 12:02,28-09-2023 11:58,-4,4.59,On Time,
9069936094,80189,23-06-2024 13:08,23-06-2024 13:31,23,3.6,Significantly Delayed,Traffic
4665363191,15760,13-10-2024 20:05,13-10-2024 20:11,6,1.61,Slightly Delayed,Traffic
888510905,21909,27-06-2024 18:18,27-06-2024 18:30,12,1.18,Slightly Delayed,Traffic
6876091286,77863,05-10-2024 00:38,05-10-2024 00:36,-2,1.57,On Time,
2592923105,23178,23-04-2023 00:14,23-04-2023 00:37,23,4.84,Significantly Delayed,Traffic
2468550508,24846,21-08-2024 14:03,21-08-2024 14:06,3,3.31,On Time,Traffic
5302956276,6274,22-01-2024 22:52,22-01-2024 22:52,0,3.16,On Time,
9409714182,4084,25-05-2023 05:29,25-05-2023 05:41,12,0.86,Slightly Delayed,Traffic
1446221570,213,26-09-2024 10:13,26-09-2024 10:12,-1,1.43,On Time,
8250036360,65016,21-06-2024 14:20,21-06-2024 14:21,1,4.62,On Time,Traffic
447464341,85334,03-03-2024 13:06,03-03-2024 13:13,7,4.08,Slightly Delayed,Traffic
15642223,43306,06-11-2023 21:24,06-11-2023 21:27,3,1.44,On Time,Traffic
3285378238,8991,15-08-2024 05:41,15-08-2024 05:56,15,1.46,Slightly Delayed,Traffic
2356483296,38401,25-07-2023 17:24,25-07-2023 17:32,8,3.25,Slightly Delayed,Traffic
3382911339,84662,12-12-2023 14:53,12-12-2023 14:52,-1,4.92,On Time,
3690872026,56377,09-07-2023 08:21,09-07-2023 08:26,5,3.81,On Time,Traffic
6755367585,56444,03-09-2024 19:00,03-09-2024 18:57,-3,4.56,On Time,
6835850079,92568,13-08-2023 23:06,13-08-2023 23:09,3,3.44,On Time,Traffic
9345418784,24395,22-02-2024 10:23,22-02-2024 10:27,4,4.58,On Time,Traffic
7185243614,27663,10-01-2024 19:20,10-01-2024 19:22,2,2.47,On Time,Traffic
2319044818,66486,06-04-2024 20:45,06-04-2024 20:41,-4,1.98,On Time,
931834374,48992,30-09-2024 13:11,30-09-2024 13:11,0,1.72,On Time,
8485398781,70167,20-04-2024 19:17,20-04-2024 19:17,0,0.62,On Time,
9806464912,89278,21-08-2024 12:19,21-08-2024 12:33,14,4.41,Slightly Delayed,Traffic
8214365128,68269,10-07-2024 18:18,10-07-2024 18:14,-4,2.87,On Time,
137089318,32581,23-05-2024 15:53,23-05-2024 15:48,-5,3.62,On Time,
7615602420,91821,30-05-2024 09:32,30-05-2024 09:37,5,2.32,On Time,Traffic
3995348964,62259,03-06-2024 16:34,03-06-2024 16:38,4,4.1,On Time,Traffic
3816542830,38895,18-08-2023 15:04,18-08-2023 15:00,-4,1.05,On Time,
9665004924,98396,29-07-2023 15:48,29-07-2023 15:47,-1,3.11,On Time,
1728547597,80933,09-06-2024 08:04,09-06-2024 08:23,19,2.16,Significantly Delayed,Traffic
5311190131,30345,04-03-2024 01:01,04-03-2024 01:02,1,2.18,On Time,Traffic
9581592141,70962,22-01-2024 23:30,22-01-2024 23:30,0,1.44,On Time,
4848863693,56307,12-09-2024 04:54,12-09-2024 04:51,-3,3.47,On Time,
6374883107,32067,19-08-2023 08:20,19-08-2023 08:41,21,4.8,Significantly Delayed,Traffic
3270131216,44043,10-02-2024 15:14,10-02-2024 15:28,14,4.44,Slightly Delayed,Traffic
2643382562,74374,24-07-2023 22:48,24-07-2023 22:48,0,1.49,On Time,
5212524996,13215,10-12-2023 22:25,10-12-2023 22:26,1,4.2,On Time,Traffic
9594095277,61215,10-03-2024 04:56,10-03-2024 04:54,-2,1.97,On Time,
8375863419,89921,26-08-2024 12:29,26-08-2024 12:44,15,1.19,Slightly Delayed,Traffic
7523880783,23850,13-10-2024 14:06,13-10-2024 14:01,-5,3.8,On Time,
9670158103,18477,11-03-2024 13:08,11-03-2024 13:10,2,1.07,On Time,Traffic
4344108631,39923,29-03-2023 11:27,29-03-2023 11:37,10,3.98,Slightly Delayed,Traffic
2237858,97945,02-04-2023 04:00,02-04-2023 04:03,3,3.86,On Time,Traffic
3217791988,30480,10-08-2023 14:06,10-08-2023 14:04,-2,2.99,On Time,
3355718103,84679,10-09-2023 22:54,10-09-2023 22:51,-3,1.81,On Time,
9590518103,39579,01-03-2024 19:32,01-03-2024 19:33,1,3.73,On Time,Traffic
6610120274,83714,19-07-2024 01:30,19-07-2024 01:31,1,0.9,On Time,Traffic
1180899898,24863,17-04-2023 03:12,17-04-2023 03:15,3,2.5,On Time,Traffic
8758992688,722,22-06-2024 17:12,22-06-2024 17:37,25,1.35,Significantly Delayed,Traffic
6965716176,48850,13-04-2023 02:32,13-04-2023 02:34,2,4.53,On Time,Traffic
5527742274,98520,16-12-2023 05:32,16-12-2023 05:27,-5,2.61,On Time,
826610039,72915,17-08-2023 14:04,17-08-2023 14:03,-1,3.04,On Time,
3303891913,49372,15-01-2024 21:43,15-01-2024 21:48,5,2.77,On Time,Traffic
2489292878,88759,01-10-2023 09:02,01-10-2023 08:57,-5,4.76,On Time,
8589851630,4917,28-05-2024 14:22,28-05-2024 14:24,2,1.23,On Time,Traffic
4598897781,7752,12-07-2023 20:54,12-07-2023 21:04,10,3.07,Slightly Delayed,Traffic
6932356214,27028,04-04-2023 05:52,04-04-2023 06:06,14,1.35,Slightly Delayed,Traffic
3499004322,21541,04-05-2023 18:23,04-05-2023 18:22,-1,2.4,On Time,
7517620171,48840,16-04-2023 18:26,16-04-2023 18:21,-5,0.54,On Time,
172987148,66833,03-11-2024 16:56,03-11-2024 17:21,25,2.52,Significantly Delayed,Traffic
8347207794,88105,17-08-2024 22:18,17-08-2024 22:21,3,1.12,On Time,Traffic
9472355181,69066,23-01-2024 06:52,23-01-2024 06:55,3,2.8,On Time,Traffic
1315064289,62602,27-07-2024 03:16,27-07-2024 03:39,23,2.35,Significantly Delayed,Traffic
9371869941,6805,12-10-2023 00:13,12-10-2023 00:13,0,4.35,On Time,
5184568404,17462,27-03-2024 13:05,27-03-2024 13:01,-4,0.93,On Time,
5891002534,79352,29-09-2023 16:16,29-09-2023 16:26,10,3.92,Slightly Delayed,Traffic
1479730711,36251,02-09-2024 10:08,02-09-2024 10:29,21,4.51,Significantly Delayed,Traffic
7651037338,62537,21-11-2023 18:52,21-11-2023 18:52,0,2.86,On Time,
8763754537,16963,07-10-2024 05:47,07-10-2024 05:44,-3,0.83,On Time,
7683813608,86476,06-06-2023 21:44,06-06-2023 21:47,3,3.63,On Time,Traffic
6722955128,18697,19-03-2023 22:05,19-03-2023 22:01,-4,3.37,On Time,
8259274680,17260,11-04-2023 06:45,11-04-2023 06:43,-2,3.76,On Time,
4620484274,25174,10-09-2024 16:05,10-09-2024 16:18,13,4.36,Slightly Delayed,Traffic
8260569466,74085,15-12-2023 04:16,15-12-2023 04:12,-4,4.84,On Time,
8498916204,89588,22-03-2024 19:44,22-03-2024 19:44,0,4.77,On Time,
3209538967,78212,07-05-2024 09:35,07-05-2024 09:39,4,3.13,On Time,Traffic
2570640420,99899,28-04-2023 10:44,28-04-2023 10:48,4,2.92,On Time,Traffic
2066843639,37046,25-05-2024 00:32,25-05-2024 00:27,-5,3.92,On Time,
7402125753,26429,01-11-2023 18:26,01-11-2023 18:36,10,4.99,Slightly Delayed,Traffic
9171089443,27400,10-09-2024 20:21,10-09-2024 20:21,0,2.95,On Time,
3272079644,98992,06-06-2023 14:43,06-06-2023 14:46,3,2.67,On Time,Traffic
438111050,24502,03-05-2024 23:56,03-05-2024 23:54,-2,1.32,On Time,
7416160835,11914,30-04-2023 11:20,30-04-2023 11:17,-3,1.33,On Time,
4075074492,29293,13-12-2023 11:18,13-12-2023 11:41,23,2.96,Significantly Delayed,Traffic
5536024334,20631,30-04-2023 16:44,30-04-2023 16:40,-4,0.83,On Time,
2013140214,10693,14-05-2024 16:30,14-05-2024 16:35,5,0.51,On Time,Traffic
1113582397,38869,17-12-2023 14:40,17-12-2023 14:42,2,3.55,On Time,Traffic
1083928258,78940,21-12-2023 19:54,21-12-2023 19:58,4,0.64,On Time,Traffic
4906957374,2235,16-09-2023 20:06,16-09-2023 20:03,-3,0.79,On Time,
1876614122,4985,23-08-2023 23:38,23-08-2023 23:35,-3,4.12,On Time,
6556180328,83805,03-06-2024 20:57,03-06-2024 20:56,-1,4.26,On Time,
7960553477,75158,24-02-2024 05:40,24-02-2024 05:35,-5,4.56,On Time,
6335972517,51928,08-07-2023 20:14,08-07-2023 20:26,12,1.39,Slightly Delayed,Traffic
6254948159,72597,16-10-2023 07:34,16-10-2023 07:34,0,4.42,On Time,
7527936057,67699,10-12-2023 14:18,10-12-2023 14:20,2,2.96,On Time,Traffic
6257851675,91732,23-04-2024 22:26,23-04-2024 22:48,22,4.45,Significantly Delayed,Traffic
6832610950,37323,01-09-2023 09:33,01-09-2023 09:57,24,1.51,Significantly Delayed,Traffic
5085005195,92179,05-03-2024 20:13,05-03-2024 20:17,4,4.3,On Time,Traffic
2177207547,63474,09-02-2024 05:01,09-02-2024 04:59,-2,1.62,On Time,
3043364543,64723,25-07-2023 10:58,25-07-2023 11:00,2,0.6,On Time,Traffic
2823404098,52689,03-03-2024 03:33,03-03-2024 03:31,-2,4.66,On Time,
646676955,90187,09-11-2023 00:55,09-11-2023 00:51,-4,3.76,On Time,
5756607486,19872,22-10-2023 05:53,22-10-2023 05:51,-2,0.99,On Time,
9373691795,89555,23-03-2024 21:31,23-03-2024 21:35,4,1.26,On Time,Traffic
2611601543,21230,23-07-2023 00:49,23-07-2023 00:59,10,3.19,Slightly Delayed,Traffic
1491360686,45751,21-03-2023 16:00,21-03-2023 16:11,11,2.67,Slightly Delayed,Traffic
1824533423,37442,21-05-2023 13:13,21-05-2023 13:16,3,2.97,On Time,Traffic
2913841018,45079,26-11-2023 04:08,26-11-2023 04:08,0,4.32,On Time,
3141803761,54528,09-10-2023 15:35,09-10-2023 15:54,19,0.73,Significantly Delayed,Traffic
6184484468,97219,14-10-2024 03:45,14-10-2024 03:46,1,4.75,On Time,Traffic
4599327740,43635,25-08-2023 15:52,25-08-2023 15:52,0,0.55,On Time,
7479207574,23426,03-04-2024 02:03,03-04-2024 02:32,29,3.74,Significantly Delayed,Traffic
2996133401,8541,14-04-2024 22:16,14-04-2024 22:14,-2,1.35,On Time,
5972410040,62822,11-08-2024 07:38,11-08-2024 07:41,3,2.11,On Time,Traffic
4007593324,36657,21-06-2024 10:23,21-06-2024 10:27,4,3.37,On Time,Traffic
3428454405,81368,13-08-2023 22:57,13-08-2023 22:56,-1,1.63,On Time,
1160646195,53869,24-04-2023 17:17,24-04-2023 17:38,21,1.48,Significantly Delayed,Traffic
4376524554,75544,16-03-2023 09:25,16-03-2023 09:30,5,1.55,On Time,Traffic
1519072771,40607,01-08-2024 04:22,01-08-2024 04:24,2,1.52,On Time,Traffic
8203685394,92523,23-02-2024 07:17,23-02-2024 07:18,1,4.11,On Time,Traffic
7906789850,16598,08-10-2024 20:35,08-10-2024 20:41,6,1.17,Slightly Delayed,Traffic
8073770046,37431,14-05-2024 03:12,14-05-2024 03:25,13,3.42,Slightly Delayed,Traffic
5190202949,98623,09-09-2023 12:49,09-09-2023 13:01,12,1.62,Slightly Delayed,Traffic
8542325207,38846,17-07-2024 17:47,17-07-2024 17:50,3,4.04,On Time,Traffic
7566730050,47294,14-05-2023 13:12,14-05-2023 13:13,1,2.52,On Time,Traffic
176509722,60612,16-10-2023 22:46,16-10-2023 22:44,-2,1.92,On Time,
1894603222,90546,16-10-2023 07:27,16-10-2023 07:30,3,3.9,On Time,Traffic
2694800415,70355,04-04-2024 07:44,04-04-2024 07:39,-5,3.85,On Time,
5879390688,87608,07-09-2023 19:48,07-09-2023 19:54,6,2.02,Slightly Delayed,Traffic
1197715978,76039,12-11-2023 07:40,12-11-2023 07:43,3,3.68,On Time,Traffic
7790696031,60613,12-05-2023 17:13,12-05-2023 17:08,-5,4.31,On Time,
2189360099,48011,19-08-2023 06:16,19-08-2023 06:13,-3,4.48,On Time,
3542041943,91300,06-09-2024 01:23,06-09-2024 01:25,2,3.35,On Time,Traffic
9202469009,39748,13-11-2023 01:31,13-11-2023 01:28,-3,3.89,On Time,
3985829990,39267,19-07-2024 01:14,19-07-2024 01:28,14,1.63,Slightly Delayed,Traffic
4341872315,20388,03-11-2023 13:19,03-11-2023 13:20,1,1.37,On Time,Traffic
4748123248,93163,01-08-2023 10:15,01-08-2023 10:14,-1,2.43,On Time,
99905061,1750,16-11-2023 20:26,16-11-2023 20:34,8,3.18,Slightly Delayed,Traffic
9118004489,57515,02-02-2024 14:45,02-02-2024 14:41,-4,2.34,On Time,
1696936610,10006,13-09-2023 23:46,13-09-2023 23:50,4,3.08,On Time,Traffic
155669553,73940,06-04-2023 14:38,06-04-2023 14:36,-2,0.77,On Time,
2885541999,97766,13-09-2023 22:27,13-09-2023 22:24,-3,0.83,On Time,
2846340681,1441,08-06-2023 06:29,08-06-2023 06:32,3,2.36,On Time,Traffic
963715332,74026,18-07-2024 22:39,18-07-2024 22:54,15,0.55,Slightly Delayed,Traffic
2807634451,10898,15-03-2024 00:36,15-03-2024 00:41,5,4.64,On Time,Traffic
3046341241,42558,03-10-2023 17:30,03-10-2023 17:26,-4,1.4,On Time,
485687952,41920,26-03-2023 19:53,26-03-2023 20:05,12,1.05,Slightly Delayed,Traffic
7660904370,82481,09-05-2024 14:29,09-05-2024 14:41,12,4.8,Slightly Delayed,Traffic
9753033954,66167,02-07-2023 01:47,02-07-2023 01:46,-1,3.49,On Time,
9509887699,83668,13-01-2024 11:19,13-01-2024 11:18,-1,1.44,On Time,
1054122071,29382,22-11-2023 08:56,22-11-2023 08:58,2,2.96,On Time,Traffic
9135272808,58954,01-03-2024 23:24,01-03-2024 23:22,-2,3.77,On Time,
597447215,56770,04-09-2024 22:25,04-09-2024 22:20,-5,3.05,On Time,
5562099656,78737,12-06-2024 02:53,12-06-2024 02:58,5,4.23,On Time,Traffic
4122736828,47529,02-07-2024 13:15,02-07-2024 13:12,-3,2.49,On Time,
7238138072,70201,26-08-2024 06:00,26-08-2024 05:55,-5,2.2,On Time,
6244736404,74025,19-08-2024 09:30,19-08-2024 09:40,10,0.66,Slightly Delayed,Traffic
1297341963,78118,28-07-2024 21:58,28-07-2024 21:56,-2,1.23,On Time,
3842442278,34292,27-10-2024 03:01,27-10-2024 02:57,-4,3.4,On Time,
9576684860,49015,28-04-2023 20:17,28-04-2023 20:25,8,3.99,Slightly Delayed,Traffic
1592757566,26609,17-07-2024 15:24,17-07-2024 15:44,20,2.61,Significantly Delayed,Traffic
5060677329,2549,29-03-2024 08:32,29-03-2024 08:47,15,3.19,Slightly Delayed,Traffic
2241930006,48832,05-11-2023 03:20,05-11-2023 03:48,28,4.78,Significantly Delayed,Traffic
3246505078,70745,15-08-2024 20:57,15-08-2024 21:17,20,4.47,Significantly Delayed,Traffic
5870152806,41777,23-03-2024 04:07,23-03-2024 04:02,-5,0.51,On Time,
8919999754,49856,07-12-2023 13:44,07-12-2023 13:44,0,4.16,On Time,
1080338783,11061,21-07-2023 22:04,21-07-2023 22:03,-1,2.6,On Time,
4641905606,94171,18-09-2024 04:24,18-09-2024 04:21,-3,3.24,On Time,
9456413999,38461,26-08-2023 23:48,26-08-2023 23:50,2,2.21,On Time,Traffic
4764056827,25547,19-07-2024 20:19,19-07-2024 20:30,11,1.87,Slightly Delayed,Traffic
5168057633,64173,11-07-2024 01:53,11-07-2024 01:50,-3,3.82,On Time,
1442559656,4000,10-05-2023 08:12,10-05-2023 08:33,21,1.3,Significantly Delayed,Traffic
6590257283,85700,02-10-2023 09:41,02-10-2023 09:43,2,3.29,On Time,Traffic
3429671763,8472,26-03-2024 20:26,26-03-2024 20:45,19,3.56,Significantly Delayed,Traffic
4750086089,57809,16-08-2023 20:15,16-08-2023 20:23,8,1.14,Slightly Delayed,Traffic
3204128006,62365,22-11-2023 13:39,22-11-2023 13:52,13,0.62,Slightly Delayed,Traffic
3171917027,41122,31-03-2024 08:34,31-03-2024 08:34,0,0.87,On Time,
8814047085,68901,10-04-2023 10:50,10-04-2023 10:45,-5,2.67,On Time,
1889723479,87163,24-06-2024 08:11,24-06-2024 08:15,4,0.52,On Time,Traffic
942025494,56953,02-03-2024 23:04,02-03-2024 23:18,14,3,Slightly Delayed,Traffic
4104444500,92907,13-10-2024 02:48,13-10-2024 02:46,-2,4.02,On Time,
7562260313,38550,23-03-2024 02:32,23-03-2024 02:34,2,4.56,On Time,Traffic
7140244766,76465,06-08-2023 14:38,06-08-2023 14:35,-3,1.81,On Time,
7967974077,1899,06-07-2024 06:12,06-07-2024 06:21,9,1.08,Slightly Delayed,Traffic
7456822422,24881,08-12-2023 17:06,08-12-2023 17:14,8,1.45,Slightly Delayed,Traffic
4813468096,13299,10-02-2024 04:10,10-02-2024 04:12,2,2.52,On Time,Traffic
8618576020,64047,18-01-2024 15:01,18-01-2024 15:02,1,4.62,On Time,Traffic
3727646442,98620,21-07-2023 16:18,21-07-2023 16:17,-1,1.11,On Time,
9208156337,83940,23-09-2024 10:27,23-09-2024 10:27,0,1.92,On Time,
8328118787,13593,14-05-2023 22:16,14-05-2023 22:21,5,1.32,On Time,Traffic
580528836,72799,20-10-2023 10:34,20-10-2023 11:03,29,0.53,Significantly Delayed,Traffic
3350662630,8459,03-07-2023 22:24,03-07-2023 22:20,-4,2.73,On Time,
6716381725,96043,05-05-2023 11:18,05-05-2023 11:32,14,3.48,Slightly Delayed,Traffic
2249567137,63769,06-04-2024 10:23,06-04-2024 10:24,1,1.4,On Time,Traffic
7484465509,58978,27-09-2024 19:34,27-09-2024 19:30,-4,2.84,On Time,
2577208156,61389,08-10-2024 07:28,08-10-2024 07:35,7,0.86,Slightly Delayed,Traffic
3321905621,26660,19-10-2024 20:13,19-10-2024 20:18,5,4.53,On Time,Traffic
6686839282,53508,24-07-2023 09:41,24-07-2023 09:50,9,3.16,Slightly Delayed,Traffic
5095558661,65564,06-05-2023 13:27,06-05-2023 13:30,3,3.7,On Time,Traffic
112658009,32553,11-07-2023 17:55,11-07-2023 17:52,-3,4.54,On Time,
1343610513,14791,17-07-2023 13:55,17-07-2023 14:03,8,1.57,Slightly Delayed,Traffic
7190610535,99603,22-03-2024 07:30,22-03-2024 07:26,-4,3.79,On Time,
5069426001,23515,13-01-2024 01:57,13-01-2024 01:58,1,4.78,On Time,Traffic
5655369002,50372,25-08-2023 10:28,25-08-2023 10:28,0,1.89,On Time,
5761530160,47945,23-02-2024 18:42,23-02-2024 18:57,15,2.31,Slightly Delayed,Traffic
4772519706,27293,28-03-2023 09:03,28-03-2023 09:02,-1,2.96,On Time,
8209051735,66797,13-02-2024 22:45,13-02-2024 22:45,0,3.48,On Time,
4870391666,82421,23-03-2024 20:42,23-03-2024 20:44,2,4.36,On Time,Traffic
7777975083,89484,24-06-2024 18:05,24-06-2024 18:34,29,2.56,Significantly Delayed,Traffic
8713948756,84056,16-11-2023 00:16,16-11-2023 00:35,19,3.45,Significantly Delayed,Traffic
6191050157,71004,11-05-2023 20:53,11-05-2023 20:58,5,2.74,On Time,Traffic
4060449266,83557,09-03-2024 00:43,09-03-2024 00:47,4,4.42,On Time,Traffic
5657605506,54862,30-05-2024 20:28,30-05-2024 20:27,-1,3.88,On Time,
8851743592,70212,13-02-2024 12:15,13-02-2024 12:11,-4,2.89,On Time,
4689717606,20091,05-07-2023 07:42,05-07-2023 07:42,0,2.84,On Time,
2860246948,42770,25-09-2024 22:29,25-09-2024 22:58,29,1.18,Significantly Delayed,Traffic
2875550803,82986,28-02-2024 14:12,28-02-2024 14:11,-1,2.92,On Time,
5340575011,3517,28-09-2023 19:12,28-09-2023 19:15,3,0.68,On Time,Traffic
7717156533,89557,04-04-2023 05:14,04-04-2023 05:18,4,4.13,On Time,Traffic
8297255359,99111,26-06-2023 16:47,26-06-2023 16:50,3,1.36,On Time,Traffic
7873234939,71249,10-09-2024 22:53,10-09-2024 22:59,6,4.38,Slightly Delayed,Traffic
3668515922,9368,23-08-2023 14:31,23-08-2023 14:45,14,1.86,Slightly Delayed,Traffic
8356690330,70661,15-07-2023 18:20,15-07-2023 18:16,-4,0.86,On Time,
3508620293,79725,03-08-2023 20:57,03-08-2023 20:57,0,1.6,On Time,
9998297778,15629,22-09-2023 17:26,22-09-2023 17:27,1,4.71,On Time,Traffic
3898421710,27328,31-08-2023 07:12,31-08-2023 07:18,6,4.58,Slightly Delayed,Traffic
3960980694,61707,21-06-2024 23:01,21-06-2024 23:12,11,1.33,Slightly Delayed,Traffic
5008395294,72163,22-12-2023 09:22,22-12-2023 09:41,19,2.33,Significantly Delayed,Traffic
3722869004,80036,20-07-2023 05:53,20-07-2023 05:55,2,4.82,On Time,Traffic
8391555591,29388,25-08-2023 07:14,25-08-2023 07:30,16,4.15,Significantly Delayed,Traffic
8063730776,37119,21-09-2024 20:15,21-09-2024 20:13,-2,2.05,On Time,
9052752169,27976,11-01-2024 01:56,11-01-2024 02:01,5,0.58,On Time,Traffic
7471416647,72270,29-03-2023 15:59,29-03-2023 16:06,7,3.97,Slightly Delayed,Traffic
848332407,41823,22-04-2024 09:11,22-04-2024 09:09,-2,2.38,On Time,
4062701987,76840,18-12-2023 04:29,18-12-2023 04:24,-5,4.44,On Time,
8723912832,80138,19-01-2024 10:00,19-01-2024 10:03,3,4.96,On Time,Traffic
9099298435,21269,22-02-2024 10:36,22-02-2024 10:35,-1,3.41,On Time,
5645691241,8455,10-12-2023 07:40,10-12-2023 07:49,9,4.73,Slightly Delayed,Traffic
8258019846,96896,24-01-2024 17:58,24-01-2024 18:02,4,3.26,On Time,Traffic
2732162016,82903,27-05-2023 10:16,27-05-2023 10:19,3,4.58,On Time,Traffic
1561902412,71022,08-06-2023 20:02,08-06-2023 20:03,1,4.92,On Time,Traffic
8979476889,43855,06-06-2023 22:45,06-06-2023 22:46,1,0.91,On Time,Traffic
8373953053,37461,25-10-2024 22:11,25-10-2024 22:26,15,3.09,Slightly Delayed,Traffic
7021309133,86023,06-08-2024 13:57,06-08-2024 14:05,8,1.59,Slightly Delayed,Traffic
3447085029,97687,25-04-2023 04:43,25-04-2023 04:46,3,1.19,On Time,Traffic
9284767341,38009,04-03-2024 14:39,04-03-2024 14:38,-1,1.41,On Time,
9770431940,70163,06-06-2024 23:20,06-06-2024 23:15,-5,3.72,On Time,
9650124390,58008,24-04-2024 15:41,24-04-2024 15:37,-4,0.56,On Time,
9826894858,52555,21-06-2024 13:12,21-06-2024 13:16,4,4.28,On Time,Traffic
4466839873,15751,09-12-2023 07:17,09-12-2023 07:20,3,2.21,On Time,Traffic
4331471900,95419,20-07-2024 09:03,20-07-2024 09:13,10,3.97,Slightly Delayed,Traffic
5777824005,9630,22-03-2023 23:19,22-03-2023 23:14,-5,2.8,On Time,
8795242622,20027,26-03-2023 04:33,26-03-2023 04:29,-4,3.8,On Time,
8561878376,59539,29-01-2024 07:41,29-01-2024 07:44,3,0.99,On Time,Traffic
2113243643,46402,17-12-2023 11:13,17-12-2023 11:13,0,2.8,On Time,
8497820340,12255,16-11-2023 18:26,16-11-2023 18:28,2,1.08,On Time,Traffic
3167184563,86629,07-09-2023 17:28,07-09-2023 17:32,4,1.15,On Time,Traffic
9997121955,27103,21-04-2024 00:19,21-04-2024 00:16,-3,2.37,On Time,
2954397481,20739,31-01-2024 11:13,31-01-2024 11:15,2,2.94,On Time,Traffic
8125884987,31296,03-05-2024 01:10,03-05-2024 01:13,3,2.74,On Time,Traffic
3765873352,8612,16-10-2024 16:09,16-10-2024 16:13,4,2.25,On Time,Traffic
7733310993,31410,31-03-2023 09:57,31-03-2023 10:09,12,4.55,Slightly Delayed,Traffic
